start_timestamp,end_timestamp,x,y
1744745674.462932,1744745674.48023,0.5369892716407776,0.7912159860134125
1744745674.6461303,1744745674.663496,0.5373008549213409,0.7863519489765167
1744745674.6965103,1744745674.7301593,0.5373530288537344,0.7825405597686768
1744745674.828616,1744745674.9639266,,
1744745675.0795963,1744745675.0795963,0.5471622943878174,0.7938405871391296
1744745675.112353,1744745675.112353,0.5463699102401733,0.7814041078090668
1744745675.1634445,1744745675.1634445,0.5481394529342651,0.7904550731182098
1744745675.2131147,1744745675.2131147,0.5465809106826782,0.7854083478450775
1744745675.3621118,1744745675.6963334,,
1744745675.9630945,1744745675.9630945,0.5384394824504852,0.7912213206291199
1744745676.2798228,1744745676.2798228,0.5556734800338745,0.7774901390075684
1744745676.3303757,1744745676.3303757,0.5556719899177551,0.7776181101799011
1744745676.363006,1744745676.363006,0.5569968223571777,0.7818695902824402
1744745676.6632,1744745676.6632,0.5336900949478149,0.7854635715484619
1744745677.1295488,1744745677.1295488,0.552934467792511,0.4386746287345886
1744745677.3473291,1744745677.3473291,0.5580585300922394,0.8117800056934357
1744745677.5462742,1744745677.5462742,0.5421920120716095,0.7797003388404846
1744745677.6632147,1744745677.6632147,0.5392495095729828,0.7805643677711487
1744745677.7462215,1744745677.7789505,0.5424053370952606,0.7852334578831991
1744745677.829281,1744745677.8465064,0.5421555489301682,0.7856385707855225
1744745677.962042,1744745677.962042,0.5400252044200897,0.7885927855968475
1744745678.046265,1744745678.0622642,0.5418758988380432,0.7923703342676163
1744745678.1793692,1744745678.1793692,0.5928520262241364,0.9003270864486694
1744745678.211961,1744745678.211961,0.5918031334877014,0.8932557106018066
1744745678.4294925,1744745678.4294925,0.6452178061008453,0.8891033232212067
1744745678.580375,1744745678.5972302,0.6433274298906326,0.8911243081092834
1744745678.7286987,1744745678.7286987,0.5758320689201355,0.8845402896404266
1744745678.9135926,1744745678.9135926,0.6222625374794006,0.90036541223526
1744745678.9460769,1744745678.9460769,0.6196025311946869,0.9032042324543
1744745679.1291652,1744745679.1291652,0.6114416420459747,0.8960420787334442
1744745679.2290063,1744745679.2290063,0.6091966032981873,0.8972317576408386
1744745679.26265,1744745679.26265,0.60592320561409,0.899368941783905
1744745679.2951915,1744745679.313226,0.607819214463234,0.8970791697502136
1744745679.346094,1744745679.346094,0.6081852316856384,0.890569269657135
1744745679.4296708,1744745679.4296708,0.6070378720760345,0.8871631920337677
1744745679.4621212,1744745679.4621212,0.6082505285739899,0.892470121383667
1744745679.5132575,1744745679.5132575,0.6067458987236023,0.8924665451049805
1744745679.746158,1744745679.746158,0.5825987458229065,0.5967300534248352
1744745679.846211,1744745679.846211,0.5859015882015228,0.5979994535446167
1744745680.1799617,1744745680.1799617,0.1407542824745178,0.8652827143669128
1744745680.56261,1744745680.56261,0.1785811111330986,0.8717584013938904
1744745680.596131,1744745680.596131,0.1767168566584587,0.8775482177734375
1744745680.762749,1744745681.947563,,
