intersection_x,intersection_y,intersection_z
23.82004965238771,93.49895766462112,6.989322091304643
24.356596597174036,93.14016499604837,6.951611462255414
22.97344190663535,102.88948806737528,7.976306608025197
22.15288001566827,111.8953857421875,8.922864596017234
21.911058391744465,69.36327025316874,4.452559123312312
20.737657056116337,62.81291170586517,3.764088697482066
20.64796910488201,55.52893446593912,2.998511839987259
20.62148154278386,55.704936579753706,3.017010407564726
20.30053694032619,56.55571569376338,3.1064308957228377
19.734939376069402,43.19667549696172,1.7023391919543656
19.181756601214467,37.0698441844053,1.058383272246374
19.429614469092492,50.64441645800152,2.4851283101214676
18.947068576418708,59.064293737754674,3.370093072640657
18.30514615289227,96.2805867413391,7.281683088205909
-98.35998839512854,219.46419278784657,20.228801798992208
-112.56380599902013,215.48769705354547,19.81085525580147
-154.24781185757922,219.6753809845034,20.25099857289888
-140.1904348164761,215.51590230055228,19.813819746718536
-138.5302485847476,215.44652121231394,19.806527500497396
-162.13502982254727,211.37388610839844,19.378476302383888
-109.82590146760822,215.3097443748575,19.79215167559437
-127.93343092437271,215.39186323092878,19.800782715162995
-101.24714715486323,211.37388610839844,19.378476302384115
-147.04948407287952,215.40341623351193,19.80199698466413
-136.093597807891,195.1099949649695,17.669072461309952
-135.9179482475215,199.3388313708787,18.113541077816535
-219.19440443146516,194.79670837829389,17.63614471419828
-228.8807551963714,194.6597517645316,17.621749994044194
-214.1482839061374,203.15790401799507,18.514941787815587
-191.23453079915157,200.71351600326497,18.25802625483516
-229.13049509372763,200.6108509611343,18.24723572409357
-273.8310046991371,208.6201934814453,19.089051544671747
-268.47844893626143,220.75491682798386,20.364462362170116
-280.5119179024807,224.95797932685815,20.806222031888183
-304.1736004131726,225.1048832882238,20.821662260404764
-326.3987675478777,233.38987373863287,21.692449845878627
-297.5577302033048,229.26977472982696,21.259409990339236
-170.14734711762367,220.37383986006196,20.324409558879324
-157.4535847268653,224.13255829336958,20.719466785391432
-168.27385084093123,232.03410836182798,21.549953162749944
-152.72250592249657,231.97723875664983,21.543975926387702
-141.0495818329731,228.08716098090107,21.135112276643667
-168.24470146210058,224.4626314791297,20.754158875162148
-169.64029339339731,216.55592059066439,19.923130073763105
150.4288392187208,70.74030093784351,4.597290880362607
151.980646120523,70.51361597778822,4.573465330989734
150.49336717300957,66.5159112693378,4.153289634790099
150.9930124150402,66.11521991083033,4.1111752759766205
151.16960541653808,61.84034188015846,3.6618674897088113
149.1060646986621,61.92631312447841,3.670903431597935
153.2181522266485,65.97478104390743,4.096414556267064
152.555242943385,66.06186710157121,4.105567669760148
155.34303192706585,69.89202399368732,4.508133380853565
147.93181257894128,74.66816636998418,5.010126172834248
146.32708125106296,66.86972056733447,4.190476490485821
146.69216049469355,58.67096306427279,3.328752352997981
146.05893750460652,42.17119503124274,1.5945568518252458
144.04314448308463,27.271889520955057,0.02857674017673162
144.7400122319549,-9.748257696125407,-3.86239752249719
-55.72903638291348,328.7514886907873,31.715359459124784
-19.51158580077788,339.12213091030435,32.80535787882104
-6.470209935137177,334.67226428119403,32.33765804973382
1.4888433344258374,334.9547193788203,32.36734527676708
27.661210855315062,338.300117461265,32.71896078388136
299.28465713823743,350.7384514117287,34.02628236172404
296.41394902042254,342.51043107606813,33.161482576593926
312.999867306912,366.6034920171627,35.69376532201704
350.0134749288778,382.1435076174763,37.327086777704835
510.3471746850709,403.06077708374175,39.52558038880261
546.4280725768633,433.81958659871384,42.75846154055648
614.856078169649,447.900498349533,44.238425001969745
640.5827107045288,438.06009519639406,43.204156953853044
682.7141017952717,458.9709106634971,45.40197222230472
692.7126517930194,508.105672315316,50.56624377068033
44.718735802983886,-1061.3724230870057,-114.39255121281087
33.27108685913934,-920.7337084232565,-99.61082665932997
14.752885704853961,-755.7625224553225,-82.2716563172985
-13.524615322029184,-661.2967968511995,-72.34290846886006
-33.751505175022,-675.4706308106022,-73.83263844794556
-75.2520856365274,-653.020239399873,-71.47300722730586
-83.76757469526099,-609.4843313233359,-66.89719890232448
-84.96020819142846,-627.3636050007278,-68.77638628929265
-86.72692343225575,-545.1458505805654,-60.134952085700206
-89.96159128678076,-589.3460372605496,-64.78057890530022
-90.54116700153953,-568.5851553144174,-62.59852228491104
-88.05605027911402,-554.8415760857906,-61.15401390027296
-88.7016513259785,-552.5885044148059,-60.91720652529523
-77.56036873481065,-590.9035222228845,-64.94427717120425
-63.02597003879694,-458.913035383449,-51.07151798960092
1010.979103705485,364.98978384549065,35.52415775869122
986.301321306368,367.5091951000291,35.78895855191945
1004.9272542153219,357.16154648667015,34.701376857614605
1022.0460559275803,360.4065563197105,35.042441134545925
997.9985079700476,343.5855702123092,33.274484253312494
1003.7672685625762,363.79436883770654,35.39851457847294
1005.3184735744506,355.55293582450497,34.53230506412774
981.6637660000375,372.283444955405,36.29075243193597
994.4777471739645,360.50854803022173,35.05316089528219
1002.3229495914113,367.29157408867025,35.766085661942725
974.1249770527539,372.026519691682,36.263748498571886
966.7258089959089,379.5956402744096,37.059295129053226
934.3527174445667,384.7847445266033,37.604691963194
941.9651038315645,381.55469479446833,37.26520005622797
970.8773204745005,395.79599297255663,38.76202081042652
1214.060493955956,-3371.657464070749,-357.2132936911395
999.3543966472887,-3245.4705401644364,-343.9505135534383
1182.0315082810203,-3592.0381878782496,-380.37624113422305
1088.0243216943106,-3441.376980607434,-364.5411101598204
1139.5461432954123,-3832.7213273321972,-405.67305844787234
1072.7839598273424,-3868.633931915725,-409.44762528902254
979.2213145884464,-3636.874212027353,-385.08869716476795
1107.223614027568,-3901.9678661249404,-412.9511629524786
1040.6902280211432,-3686.0808528153616,-390.2605235147846
1086.7838734487816,-3674.170248352877,-389.00866854120295
1100.541360634243,-3090.0868971474674,-327.619034581345
1089.8252069076343,-3105.698567666001,-329.2598872724152
1193.4801429982717,-3163.8989090774508,-335.37698964866684
1172.6777361278694,-2983.300773782555,-316.3953607480896
1001.2993190178913,-2346.453082392065,-249.45997116378066
902.1209946813324,292.72384662890784,27.928701691785363
867.764624933542,284.5733140214668,27.072046195072062
852.7022489110185,287.93429409619205,27.425299435569286
840.2240334506494,277.957809260075,26.376728626229806
840.3034420797851,267.7442996073636,25.303245504803044
827.5530381838487,277.5782239595238,26.33683260349744
827.9494565164193,278.0008269839857,26.381249971204397
828.1841033094835,283.39728787143525,26.948440865920702
813.977212625796,266.70403524458675,25.193909314479242
815.1558768088189,272.80967515148507,25.8356379277011
814.2449546643545,271.9330985518284,25.74350601454239
802.0747077184046,267.01487310812837,25.226579690418248
789.6698556680857,277.2136167131636,26.298510837696313
801.8765697656452,276.6562935129697,26.239933808944215
802.294917256349,282.20257656785253,26.82287164799436
-130.08922979635122,291.4017288976178,27.78974151870682
-130.1616482915777,291.6600590720238,27.81689311413379
-130.70264201687672,311.6013307607691,29.912805225204465
-129.19320153560273,288.69216755609216,27.504955146000384
-130.16073849761966,328.1510807499056,31.65225404165085
-131.18641655230613,296.648162621865,28.341163923165936
-130.68997799714623,294.86797960295337,28.15405914833036
-129.41615854748895,272.98314362484973,25.85387019893699
-128.59940695291778,287.53088103309403,27.382899014076315
-129.58335834103588,291.061528446711,27.753985010477322
-111.65531708442374,288.16808092048575,27.449871420952036
-77.70096583064503,275.8973124425153,26.160161683952765
-94.64065188341937,288.1071837362591,27.443470868974032
-77.48196176547569,307.561244830865,29.488175083134365
-94.34105968133896,320.177688080145,30.81421670262273
-44.90821486558349,46.89556520650993,2.0911081662087554
-46.611580513996294,43.36277660123338,1.7197971214958443
-46.60670400118759,43.25854056089676,1.7088414721890786
-44.07410606425318,43.79505354995409,1.7652312596140973
-44.95654716888314,43.42357987860837,1.7261878034660185
-44.12805812135594,44.91841195989441,1.8833009862200925
-43.111626386020916,47.538157205798456,2.1586473068817895
-40.394375591790364,46.686274710860275,2.069110848715127
-43.21185029480319,45.10182367247681,1.9025783340099451
-44.94283680657939,42.608129031471194,1.640480465780911
-46.59776506224517,42.74808709952646,1.6551906514930579
-45.79281234741211,43.20917101860452,1.7036525242010612
-44.99923299111925,44.101286954034165,1.7974176873627812
-45.001884303059605,44.08247788769362,1.7954407748289896
-44.25181876368886,43.75488786042537,1.7610096755322502
749.0368471475344,291.60087897014665,27.81067303478312
772.0268879732982,317.196705088685,30.500902764965304
748.1354223553491,306.35969786212274,29.361887407849053
760.0087280273438,333.50920782582733,32.21541589042181
747.4234324820425,344.95624695648576,33.41854818430602
760.0087280273438,345.069733471271,33.4304760976554
772.3118281461459,342.17365352696663,33.12608582984126
771.9215182014265,324.7083786900431,31.290411474401253
748.2001695711091,323.75928674992116,31.1906578918381
748.8142139578727,323.3659399883941,31.14931548127356
782.6791307595198,312.064703056541,29.961507615994833
782.8280435408881,317.23215736789126,30.50462894965972
771.4516522593009,317.3929982739735,30.52153401009309
793.4569326499978,324.04253932516787,31.220428937146607
793.6642936038115,333.31365731431106,32.194862703453055
791.4032793084978,332.27410576073737,32.08560143239538
792.7797884214368,357.4566290419208,34.73239128392447
743.1477547263487,357.19807076638256,34.70521571410245
701.5997390610248,349.06208754026886,33.850089418986954
701.1093549125148,330.11224742777773,31.85838096555699
688.2561865221994,343.8276387080855,33.29992667744341
673.9282671030085,335.15158540665567,32.38803673007237
672.6196414968027,341.77198210240323,33.083868461934344
644.878223100879,331.2925177930516,31.98243237970587
652.0882034241462,364.1952080540607,35.440644477772594
728.5151676911362,343.04456438971806,33.217622250055
676.482108387278,335.75070201193535,32.45100642270518
664.0477556218679,325.3548172081393,31.35835490049203
688.941344100695,321.8417726244779,30.989119036071997
703.120953252305,320.72972742320144,30.872238375611232
-45.90743633976975,124.68240936648883,10.266834935373481
-49.8855272886555,100.59662417382759,7.735316901925557
-38.64205941294252,119.06767807487526,9.676702896746292
-37.85168000059615,132.37063234635625,11.074899732224537
-41.73373980070636,153.8244083016711,13.329782447569073
-27.76696810601875,181.6429307140368,16.253626971941742
-40.36290757581434,132.73410326421987,11.113102065087844
-44.323557871566926,131.8215056462293,11.017184190343642
-40.46811580396782,138.8565768822469,11.756599972644949
-48.329719157685005,131.67103032702067,11.001368596991881
-48.390541105940024,131.03964992938901,10.9350078431371
-51.87241744995117,128.66912544364908,10.685855679884924
-50.06434818673139,127.47239517257935,10.560074259924818
-50.05749504884512,121.4610703301601,9.928258559428741
-48.26305176142896,124.4625302910718,10.243724713300821
714.1038770333528,389.2180563426514,38.07065181131429
705.310562632904,411.57793964788345,40.42077024674063
685.6225122440402,456.8703741154046,45.181196934770014
680.7671411960392,534.256490387743,53.31480550575475
709.6842048887015,501.143807554977,49.834522299021955
672.8099127492089,473.6190359723777,46.9415522309705
743.0235381102998,466.03948381160365,46.14490919745617
741.9679216136548,468.05947900195224,46.35721924717791
780.9280840386108,469.2698334920836,46.48443263026343
755.1810080197292,467.85643781924534,46.33587875894227
768.2109985351562,466.60600256363443,46.20445271765175
755.7952069199562,452.39444544037747,44.71075787427776
694.2110928664779,403.2267536341503,39.54302522720559
693.5618310249463,373.59202203584175,36.42828942526171
693.5002187591339,361.69052149936056,35.17739131286089
-48.69751458573919,93.74589566921796,7.015276321435749
-48.28132705150173,101.88521702630615,7.870753468254122
-47.87794440535187,105.14817447669269,8.213704115781411
-49.059660999855176,104.30621870530645,8.125210998302464
-48.622424891558886,107.0478998999888,8.41337330361182
-49.03187834490494,106.4919374372122,8.354939294125245
-50.34696578979492,93.8268580289504,7.02378580834079
-49.4583114973098,82.7701969212613,5.861683898025376
-48.62020531047901,84.5682373772077,6.050665565124405
-49.91721648864956,79.74985693520848,5.544233373548934
-49.49912118408696,79.72952652228261,5.542096561045753
-50.34696578979492,77.82818293014834,5.342257296817195
-50.7806539991871,77.8321064362743,5.342669673928128
-50.34696578979492,81.64146186992855,5.743049063637443
-47.138839489323345,79.76194002375148,5.545503357329949
727.6097537344122,254.82727212098322,23.945611208941045
710.4102715306454,277.7994199017398,26.360081233847495
724.9968298977078,267.0502243318454,25.23029525375273
745.6220290968429,295.37188611325024,28.20702185674031
729.5942385266846,311.54853719265265,29.907256397600804
885.7606113933309,275.61254476215885,26.130231394680322
667.1521432824792,256.01877039603266,24.070842723960368
649.4429042840044,231.62363986211707,21.5068111849871
562.5193280583114,231.80911789750502,21.52630571205509
574.6026615855043,231.55665019302828,21.49977028704666
607.7697518260145,237.6443501230069,22.139613332714134
602.6990772084836,236.87583947946902,22.058839609231654
632.483932579315,237.92949596911242,22.169583368808162
685.1778602938084,254.76345906339137,23.938904186323043
683.1543943623819,249.23777914663273,23.35813182434913
-39.11957405482209,68.29954535636206,4.340757131500538
-41.20145340436333,67.33023987555973,4.238879020201921
-41.143686217255286,68.25836084775943,4.336428465219058
-43.51307808975943,69.10674247060521,4.425596966901708
-42.60731467605838,65.59681061513592,4.05668826339803
-43.96760292874659,67.36496142918828,4.242528402543314
-44.400379637820166,66.51500014769037,4.1531938720460175
-44.86767692787651,66.50793404052389,4.1524511942560025
-43.97121603598222,65.59730168512168,4.056739876933307
-44.41395912563515,67.38282110473028,4.244405530083327
-44.450803724156984,69.02748969666955,4.417267164704526
-43.49505047868457,66.49997113252584,4.151614258900452
-45.79273223876958,69.89644984926797,4.508598557019695
-46.279274533798954,66.62230324434672,4.164471881961731
-46.64028789577886,68.02822215385697,4.312239913791359
948.8678838543306,247.42366504857918,23.167460749388283
946.9457372529819,250.88714083870053,23.53148672367024
915.74169921875,242.05122907453892,22.602794974823155
948.1839397430298,235.92720224366545,21.959133818017563
915.74169921875,270.0679116072689,25.547466967107084
998.2354084613825,273.35981069782855,25.893459503591885
1081.832792667383,289.9662853095269,27.638870318113277
1197.9098588558418,230.3687611043721,21.37491811280279
1368.3519279583002,236.86228837126527,22.05741533036644
1667.8898260563083,231.61267802800162,21.505659049794986
1840.815665993923,279.58250586985963,26.54749112093964
1934.8369912804644,271.606869737065,25.70921798444533
1784.2477017187746,262.6213632020587,24.76480319160828
1411.5860368339393,273.1064069992104,25.86682570163498
1550.6251232985883,307.0916533352001,29.438819028095168
-34.36006954588524,79.92547101650275,5.562691157265306
-29.824645364144633,82.17931641784511,5.799579854580429
-31.129641971249107,89.08678215935129,6.52558375896524
-32.952788539495124,84.56472921151077,6.05029684205158
-32.57870616877829,76.67695201845622,5.221258052229473
-42.28117927130527,51.22160697343599,2.545793477848804
-37.26561937586242,57.17833166741196,3.1718704714973
-31.183188414206793,66.5340357982661,4.155194599542597
