Frame ID,Hand ID,Hand Type,Palm Position X,Palm Position Y,Palm Position Z,Hand Shape,TipPosition X,TipPosition Y,TipPosition Z,PointDirection X,PointDirection Y,PointDirection Z,Intersection X,Intersection Y,Intersection Z
2594,5,left,-7.045288,292.635529,-17.377350,Index-Point,-20.145933,336.482880,-62.614590,1.642931,41.121216,-22.609024,-0.570492,826.440125,-332.000000
2595,5,left,-7.444691,293.261780,-17.230585,Index-Point,-20.648043,337.567963,-61.613708,1.525669,41.451447,-21.725292,-1.660034,853.459961,-332.000000
2596,5,left,-7.976742,293.869843,-17.106802,Index-Point,-21.223633,338.481628,-60.755627,1.507486,41.616333,-20.986023,-1.739368,876.372803,-332.000000
2599,5,left,-9.409003,295.882538,-17.228218,Index-Point,-22.861891,341.066833,-59.549637,1.363411,41.909821,-19.668781,-3.976030,921.598328,-332.000000
2600,5,left,-9.824031,296.565857,-17.254780,Index-Point,-23.306801,341.900818,-59.596748,1.378437,41.934113,-19.722282,-4.267891,921.092896,-332.000000
2601,5,left,-10.201074,297.032349,-17.268839,Index-Point,-23.688011,342.473633,-59.646255,1.429773,41.914673,-19.799278,-4.020418,919.041077,-332.000000
2602,5,left,-10.426183,297.386505,-17.290157,Index-Point,-23.917147,342.893433,-59.710030,1.472178,41.868896,-19.866207,-3.739204,916.756409,-332.000000
2603,5,left,-10.517839,297.704498,-17.333027,Index-Point,-23.970112,343.259613,-59.726967,1.525644,41.843750,-19.847153,-3.040571,917.292847,-332.000000
2604,5,left,-10.614984,298.017426,-17.373434,Index-Point,-24.018866,343.572144,-59.717937,1.582420,41.807983,-19.800777,-2.258877,918.477051,-332.000000
2605,5,left,-10.697777,298.240417,-17.417414,Index-Point,-23.998386,343.791840,-59.752949,1.693499,41.765594,-19.797707,-0.710337,918.129028,-332.000000
2606,5,left,-10.725048,298.378021,-17.483686,Index-Point,-23.956463,343.918060,-59.802563,1.764013,41.743866,-19.780338,0.318144,918.355835,-332.000000
2607,5,left,-10.732162,298.443878,-17.548658,Index-Point,-23.873680,343.974426,-59.910862,1.856167,41.722595,-19.824833,1.601583,916.602966,-332.000000
2608,5,left,-10.723495,298.466095,-17.611782,Index-Point,-23.813541,343.985260,-59.998589,1.908285,41.702209,-19.848450,2.337429,915.468628,-332.000000
2609,5,left,-10.683085,298.398895,-17.640999,Index-Point,-23.684822,343.902679,-60.066021,1.995123,41.681305,-19.884056,3.600443,913.935425,-332.000000
2610,5,left,-10.653933,298.261627,-17.698420,Index-Point,-23.587679,343.756836,-60.239223,2.064692,41.662262,-19.998127,4.470058,909.918274,-332.000000
2611,5,left,-10.600341,298.063721,-17.769339,Index-Point,-23.447395,343.521790,-60.459949,2.146198,41.625732,-20.143047,5.484612,904.660950,-332.000000
2612,5,left,-10.544967,297.817963,-17.805758,Index-Point,-23.338041,343.231140,-60.642666,2.196812,41.590302,-20.284081,6.050571,899.619873,-332.000000
2613,5,left,-10.491775,297.496399,-17.863798,Index-Point,-23.255642,342.858429,-60.827049,2.227217,41.557007,-20.409187,6.336956,895.018311,-332.000000
2614,5,left,-10.407354,297.241089,-17.920746,Index-Point,-23.165945,342.567688,-61.047287,2.224737,41.540100,-20.569130,6.140038,889.766418,-332.000000
2615,5,left,-10.318112,296.898346,-17.975487,Index-Point,-23.005833,342.153687,-61.181717,2.292786,41.493866,-20.646595,7.068295,886.422546,-332.000000
2616,5,left,-10.231215,296.498322,-18.013268,Index-Point,-22.821772,341.671021,-61.378628,2.388247,41.431091,-20.804157,8.244642,880.608459,-332.000000
2617,5,left,-10.147130,296.084656,-18.042149,Index-Point,-22.698273,341.199036,-61.557037,2.423126,41.395233,-20.947033,8.586227,875.644653,-332.000000
2618,5,left,-10.052159,295.692352,-18.076429,Index-Point,-22.541813,340.772430,-61.701698,2.481949,41.370819,-21.052551,9.324472,871.941406,-332.000000
2619,5,left,-9.982583,295.310730,-18.115948,Index-Point,-22.426550,340.374115,-61.843159,2.531033,41.353943,-21.153564,9.897825,868.514404,-332.000000
2620,5,left,-9.872657,294.967560,-18.179548,Index-Point,-22.306858,339.989502,-62.050396,2.536493,41.326447,-21.293903,9.849079,863.898071,-332.000000
2621,5,left,-9.743134,294.656708,-18.230534,Index-Point,-22.164967,339.620117,-62.251057,2.540134,41.287750,-21.438492,9.796169,859.121521,-332.000000
2622,5,left,-9.602476,294.381897,-18.281710,Index-Point,-22.024904,339.287079,-62.446312,2.529840,41.254944,-21.578262,9.577633,854.640137,-332.000000
2623,5,left,-9.475365,294.107910,-18.346842,Index-Point,-21.883512,338.964996,-62.644592,2.533806,41.229034,-21.704689,9.561045,850.617737,-332.000000
2624,5,left,-9.413300,293.849762,-18.342346,Index-Point,-21.795954,338.639008,-62.726097,2.546762,41.193787,-21.786079,9.681791,847.790344,-332.000000
2625,5,left,-9.399176,293.610870,-18.399277,Index-Point,-21.784636,338.381378,-62.821232,2.532059,41.199829,-21.821667,9.449297,846.597351,-332.000000
2626,5,left,-9.441322,293.285400,-18.508928,Index-Point,-21.912758,338.022095,-62.953697,2.434271,41.229584,-21.842731,8.071199,845.864563,-332.000000
2627,5,left,-9.570593,293.007996,-18.635595,Index-Point,-22.071659,337.685760,-63.103466,2.398214,41.208160,-21.864502,7.422338,844.476746,-332.000000
2628,5,left,-9.729384,292.690430,-18.735094,Index-Point,-22.254427,337.339020,-63.321182,2.367670,41.201385,-21.980122,6.687307,840.973206,-332.000000
2629,5,left,-9.924395,292.433411,-18.836226,Index-Point,-22.503094,337.025604,-63.539715,2.308947,41.177063,-22.095268,5.550900,837.332153,-332.000000
2630,5,left,-10.135990,292.194427,-18.915722,Index-Point,-22.738918,336.740356,-63.669548,2.281233,41.165100,-22.143467,4.904638,835.571411,-332.000000
2631,5,left,-10.354146,291.999329,-18.957109,Index-Point,-22.966600,336.507751,-63.798271,2.270405,41.145905,-22.227947,4.428032,832.972900,-332.000000
2632,5,left,-10.578247,291.893250,-18.982780,Index-Point,-23.173016,336.343048,-63.828407,2.290045,41.107330,-22.231766,4.450747,832.201904,-332.000000
2633,5,left,-10.781783,291.888489,-18.969278,Index-Point,-23.345764,336.242493,-63.838406,2.321451,41.036133,-22.253624,4.628288,830.737915,-332.000000
2634,5,left,-10.944348,292.027649,-18.939518,Index-Point,-23.476278,336.358398,-63.810081,2.349993,41.013855,-22.251057,4.847965,830.694580,-332.000000
2635,5,left,-11.000512,292.187714,-18.881844,Index-Point,-23.477804,336.432526,-63.688168,2.389030,40.959106,-22.172401,5.432240,832.085327,-332.000000
2636,5,left,-11.029258,292.370331,-18.812288,Index-Point,-23.387072,336.572174,-63.659771,2.496714,40.916168,-22.207081,6.782078,830.984497,-332.000000
2637,5,left,-10.976956,292.616791,-18.777008,Index-Point,-23.286291,336.815338,-63.627453,2.529167,40.907471,-22.204788,7.281849,831.233154,-332.000000
2638,5,left,-10.894839,292.878693,-18.737356,Index-Point,-23.170082,337.075104,-63.587448,2.548365,40.898315,-22.198021,7.644062,831.606628,-332.000000
2639,5,left,-10.811894,293.030609,-18.663177,Index-Point,-23.011766,337.201202,-63.505821,2.613630,40.872345,-22.186607,8.617428,831.823364,-332.000000
2640,5,left,-10.707340,293.191925,-18.618811,Index-Point,-22.857491,337.358215,-63.475883,2.655720,40.861237,-22.199181,9.266434,831.620972,-332.000000
2641,5,left,-10.617638,293.352905,-18.579693,Index-Point,-22.719057,337.515656,-63.490444,2.702778,40.847443,-22.254631,9.890860,830.353638,-332.000000
2642,5,left,-10.517439,293.475342,-18.564426,Index-Point,-22.598604,337.635956,-63.567898,2.720808,40.838104,-22.348118,10.082098,828.158569,-332.000000
2643,5,left,-10.422351,293.558624,-18.548922,Index-Point,-22.504847,337.720551,-63.622608,2.715950,40.835632,-22.417152,10.010412,826.603333,-332.000000
2644,5,left,-10.345160,293.606415,-18.569500,Index-Point,-22.445551,337.767151,-63.809113,2.695721,40.831268,-22.581875,9.569845,822.694702,-332.000000
2645,5,left,-10.274057,293.627289,-18.593096,Index-Point,-22.398605,337.778320,-63.928173,2.672438,40.822571,-22.677376,9.192583,820.346558,-332.000000
2646,5,left,-10.229090,293.612122,-18.611771,Index-Point,-22.368193,337.760956,-63.986458,2.659281,40.821686,-22.717869,9.004614,819.353882,-332.000000
2647,5,left,-10.190059,293.560760,-18.618317,Index-Point,-22.331503,337.699310,-64.049561,2.661455,40.813232,-22.777664,8.977156,817.815430,-332.000000
2648,5,left,-10.158959,293.487183,-18.638243,Index-Point,-22.314880,337.611511,-64.152603,2.649734,40.799225,-22.861305,8.729914,815.622986,-332.000000
2649,5,left,-10.142365,293.416229,-18.651541,Index-Point,-22.308563,337.520935,-64.227821,2.642776,40.782806,-22.923950,8.561424,813.900513,-332.000000
2650,5,left,-10.122275,293.335266,-18.669220,Index-Point,-22.297422,337.408386,-64.292435,2.634928,40.763062,-22.969578,8.412333,812.496826,-332.000000
2651,5,left,-10.122465,293.234955,-18.686844,Index-Point,-22.312819,337.286865,-64.361542,2.621058,40.751953,-23.020973,8.159212,811.063110,-332.000000
2652,5,left,-10.139807,293.186981,-18.683596,Index-Point,-22.347395,337.219940,-64.384895,2.601397,40.747589,-23.044670,7.862326,810.416992,-332.000000
2653,5,left,-10.162254,293.143097,-18.671886,Index-Point,-22.391306,337.155579,-64.395035,2.577246,40.744354,-23.063492,7.512396,809.911072,-332.000000
2654,5,left,-10.215674,293.126068,-18.651787,Index-Point,-22.457529,337.119110,-64.383698,2.561819,40.739105,-23.070026,7.260015,809.699768,-332.000000
2655,5,left,-10.328886,293.107422,-18.565254,Index-Point,-22.581894,337.087250,-64.296982,2.551645,40.734131,-23.073204,7.023144,809.698242,-332.000000
2656,5,left,-10.475359,293.088531,-18.494051,Index-Point,-22.733889,337.072937,-64.156700,2.549500,40.746613,-23.009827,6.943274,811.379272,-332.000000
2657,5,left,-10.690240,293.121368,-18.398294,Index-Point,-22.954504,337.118103,-64.027237,2.548229,40.759766,-22.982880,6.757006,812.363464,-332.000000
2658,5,left,-10.926648,293.180298,-18.304735,Index-Point,-23.199306,337.207184,-63.875652,2.545315,40.786560,-22.930882,6.562346,814.112976,-332.000000
2659,5,left,-11.162156,293.332458,-18.184620,Index-Point,-23.439611,337.401947,-63.670895,2.540928,40.819031,-22.849518,6.399307,816.752686,-332.000000
2660,5,left,-11.391343,293.569855,-18.045338,Index-Point,-23.683626,337.682159,-63.505424,2.527184,40.843201,-22.827606,6.040691,818.073181,-332.000000
2661,5,left,-11.559802,293.823090,-17.971186,Index-Point,-23.889444,337.975250,-63.396118,2.485472,40.870453,-22.793518,5.399908,819.601807,-332.000000
2662,5,left,-11.699051,294.108582,-17.930710,Index-Point,-24.093992,338.295624,-63.340420,2.412704,40.896606,-22.776501,4.364996,820.690430,-332.000000
2663,5,left,-11.817291,294.396454,-17.904690,Index-Point,-24.266993,338.601135,-63.314526,2.356335,40.909393,-22.776318,3.529991,821.197144,-332.000000
2664,5,left,-11.933054,294.636017,-17.882126,Index-Point,-24.399654,338.843170,-63.292713,2.337273,40.907532,-22.775402,3.175806,821.475769,-332.000000
2665,5,left,-12.063009,294.864441,-17.859240,Index-Point,-24.556005,339.069977,-63.292080,2.309689,40.896454,-22.796459,2.668907,821.127319,-332.000000
2666,5,left,-12.203886,295.065826,-17.853182,Index-Point,-24.707407,339.275482,-63.292526,2.301510,40.891083,-22.803761,2.412369,821.114380,-332.000000
2667,5,left,-12.347998,295.220581,-17.828176,Index-Point,-24.848610,339.435699,-63.278286,2.311218,40.885132,-22.818134,2.369852,820.926514,-332.000000
2668,5,left,-12.492321,295.339508,-17.793934,Index-Point,-24.997444,339.561707,-63.256607,2.312603,40.887054,-22.832901,2.221910,820.802612,-332.000000
2669,5,left,-12.639858,295.481842,-17.748331,Index-Point,-25.165016,339.703979,-63.264095,2.299217,40.884399,-22.888836,1.829901,819.724304,-332.000000
2670,5,left,-12.782043,295.607300,-17.716970,Index-Point,-25.327366,339.827850,-63.276619,2.286156,40.881653,-22.935814,1.457970,818.810425,-332.000000
2671,5,left,-12.917567,295.685150,-17.687757,Index-Point,-25.473951,339.912201,-63.306034,2.282326,40.885864,-22.995068,1.194689,817.657471,-332.000000
2672,5,left,-13.043489,295.797546,-17.696852,Index-Point,-25.634613,340.036102,-63.400612,2.252459,40.896057,-23.081615,0.577114,815.941101,-332.000000
2673,5,left,-13.176153,295.893188,-17.714626,Index-Point,-25.787209,340.122437,-63.498123,2.240845,40.890259,-23.163971,0.187225,814.096069,-332.000000
2674,5,left,-13.311618,295.987549,-17.733479,Index-Point,-25.924084,340.190643,-63.623672,2.248714,40.865631,-23.272369,0.008030,811.452026,-332.000000
2675,5,left,-13.417035,296.087280,-17.764544,Index-Point,-26.060514,340.250275,-63.731880,2.226221,40.835815,-23.350796,-0.484335,809.396912,-332.000000
2676,5,left,-13.521053,296.169006,-17.803436,Index-Point,-26.193689,340.319702,-63.850677,2.203878,40.827576,-23.430874,-0.971903,807.561646,-332.000000
2677,5,left,-13.625894,296.242096,-17.853582,Index-Point,-26.323946,340.382996,-63.937111,2.186699,40.822052,-23.467525,-1.345903,806.681763,-332.000000
2678,5,left,-13.755825,296.277283,-17.897985,Index-Point,-26.467964,340.391174,-64.000977,2.182014,40.807281,-23.488972,-1.572123,805.984619,-332.000000
2679,5,left,-13.885264,296.316772,-17.976938,Index-Point,-26.645687,340.411072,-64.192368,2.139725,40.795685,-23.602043,-2.366663,803.311462,-332.000000
2680,5,left,-13.984838,296.369812,-18.056486,Index-Point,-26.823435,340.438629,-64.403397,2.065620,40.782654,-23.731197,-3.531181,800.310059,-332.000000
2681,5,left,-14.067331,296.353149,-18.109182,Index-Point,-26.922832,340.385406,-64.568573,2.053024,40.758545,-23.841114,-3.893572,797.583679,-332.000000
2682,5,left,-14.124961,296.315857,-18.141241,Index-Point,-26.991884,340.248474,-64.692085,2.044827,40.700592,-23.927395,-4.147844,794.940308,-332.000000
2683,5,left,-14.176922,296.289307,-18.214800,Index-Point,-27.067289,340.162628,-64.863174,2.030066,40.660126,-24.025528,-4.495245,792.257446,-332.000000
2684,5,left,-14.219775,296.226654,-18.280008,Index-Point,-27.123995,340.047852,-64.983757,2.021690,40.634003,-24.078861,-4.704988,790.647949,-332.000000
2685,5,left,-14.253320,296.170959,-18.336117,Index-Point,-27.174246,339.943542,-65.133865,2.006702,40.607208,-24.168518,-5.016457,788.323914,-332.000000
2686,5,left,-14.283879,296.136963,-18.401258,Index-Point,-27.243952,339.823975,-65.428291,1.969212,40.537384,-24.394615,-5.725428,782.795532,-332.000000
2687,5,left,-14.332399,296.145935,-18.474504,Index-Point,-27.334539,339.655609,-65.996964,1.932236,40.371338,-24.891476,-6.685678,771.084351,-332.000000
2688,5,left,-14.394638,296.155975,-18.614914,Index-Point,-27.714212,338.987610,-67.916550,1.633003,39.711670,-26.676796,-11.548512,732.108032,-332.000000
2689,5,left,-14.594901,296.091370,-18.875326,Index-Point,-28.793083,337.496887,-72.025284,0.854353,38.276520,-30.564529,-21.526157,663.067993,-332.000000
2694,5,left,-14.467344,291.318756,-19.298628,Index-Point,-27.629175,304.450897,-99.097427,2.102264,12.211731,-56.845535,-19.015961,354.483734,-332.000000
2695,5,left,-14.190845,289.681244,-18.711519,Index-Point,-25.354170,299.193634,-99.855400,3.750818,9.210754,-57.883949,-10.311447,336.133514,-332.000000
2696,5,left,-13.270836,287.150421,-16.729927,Index-Point,-19.616808,292.067810,-98.306236,7.327513,5.331848,-57.493706,10.167219,313.740082,-332.000000
2697,5,left,-13.146085,284.667236,-14.873823,Index-Point,-17.996996,289.514923,-96.298264,8.280933,5.238098,-57.002728,16.244001,311.174042,-332.000000
2698,5,left,-13.500993,282.883057,-13.489953,Index-Point,-16.745180,287.593964,-94.915688,9.395681,4.884125,-56.663284,22.567202,308.029572,-332.000000
2699,5,left,-13.816321,281.512268,-12.526863,Index-Point,-16.357578,286.677795,-93.959602,9.955004,4.791443,-56.568798,25.532887,306.840088,-332.000000
2760,6,left,-9.951072,286.232178,-16.777931,Index-Point,-23.725182,306.665039,-100.861824,3.218576,19.448303,-58.544544,-11.018004,383.448364,-332.000000
2841,6,left,-11.490645,283.792725,-14.908767,Index-Point,-20.605076,292.133545,-99.372238,5.664215,7.631805,-60.079300,1.326832,321.683990,-332.000000
2842,6,left,-11.414275,282.464813,-13.383968,Index-Point,-18.676407,290.018921,-97.819138,6.849066,6.836456,-59.607876,8.231449,316.877228,-332.000000
2843,6,left,-11.541475,280.983154,-11.971499,Index-Point,-15.513476,287.483917,-96.880241,9.330533,5.500702,-59.518814,21.345333,309.213593,-332.000000
2844,6,left,-11.701265,279.678467,-10.616317,Index-Point,-13.802462,285.807800,-95.440514,10.644108,4.654907,-59.034111,28.850245,304.460785,-332.000000
2935,6,left,-34.799644,252.992554,-11.689523,Index-Point,-64.456703,262.944611,-88.203514,-10.150291,10.309311,-58.193775,-106.980240,306.134338,-332.000000
2936,6,left,-39.050732,248.975555,-11.681475,Index-Point,-68.010689,258.872131,-87.192268,-9.541595,11.571503,-57.359444,-108.733826,308.258820,-332.000000
2937,6,left,-44.086971,243.107544,-10.971670,Index-Point,-73.680580,252.810364,-85.848648,-10.074123,12.477829,-56.992050,-117.191193,306.702698,-332.000000
2938,6,left,-49.426327,235.532471,-9.209527,Index-Point,-82.543800,244.176544,-81.726082,-13.159294,12.862198,-55.265835,-142.136276,302.423615,-332.000000
2939,6,left,-55.287338,227.834961,-6.637842,Index-Point,-89.539482,234.150177,-77.102776,-13.933197,12.233734,-53.824650,-155.522888,292.085449,-332.000000
2940,6,left,-61.059711,219.450073,-2.921721,Index-Point,-95.832420,224.305252,-73.119667,-14.531029,12.471390,-53.958199,-165.549316,284.140411,-332.000000
2941,6,left,-67.511475,210.862167,-0.392718,Index-Point,-104.328209,215.579224,-68.388321,-16.838303,13.976974,-52.118675,-189.494873,286.273529,-332.000000
2942,6,left,-74.063286,202.545990,2.830687,Index-Point,-112.251175,209.112854,-61.713272,-18.626137,17.043381,
